date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,qbelo1_pre,qbelo2_pre,qb1_value_pre,qb2_value_pre,qbelo_prob1,qbelo_prob2,qb1_game_value,qb2_game_value,score1,score2,result
2022-11-24,2022,0,,DAL,NYG,1637.80913038724,1435.4294905786,0.823342716316654,0.176657283683346,1657.94409407064,1442.33967540768,199.112957345413,147.458710788185,0.831392413611393,0.168607586388607,192.518375145503,171.210377286628,28,20,win
2022-11-24,2022,0,,MIN,NE,1570.1305306664,1554.64794475527,0.613795551570663,0.386204448429337,1573.6691922118,1547.53294189707,141.859696229772,102.278197602555,0.607084763407584,0.392915236592416,373.768812219673,283.492559447223,33,26,win
2022-11-27,2022,0,,TEN,CIN,1616.20852077361,1585.43104398678,0.634446303746559,0.365553696253441,1603.50209503894,1556.88501774151,135.968577436063,213.783197711485,0.62642182897289,0.37357817102711,215.560702294776,206.726247888193,16,20,loss
2022-11-27,2022,0,,NYJ,CHI,1473.17105103446,1412.05665933233,0.673920908979105,0.326079091020895,1476.29680107229,1397.12052893976,53.4567844945249,118.029573399631,0.657012444994043,0.342987555005957,341.387264405834,49.1857134513842,31,10,win
2022-11-27,2022,0,,CLE,TB,1458.29995199629,1567.4262472144,0.43683641078403,0.56316358921597,1469.52657144865,1544.81905200087,161.016261061865,217.833562344124,0.397279735990197,0.602720264009803,88.4732881691314,200.291744401362,23,17,win
2022-11-27,2022,0,,CAR,DEN,1406.34422571137,1384.14114982026,0.62292482074921,0.37707517925079,1418.38865191816,1436.65833394669,91.0737471481745,100.081359923387,0.608502883671556,0.391497116328444,210.840288522621,22.3799693024388,23,10,win
2022-11-27,2022,0,,MIA,HOU,1555.23424310139,1323.41288244045,0.846659945691248,0.153340054308752,1540.88887428841,1314.678190053,219.95762986275,110.851494920017,0.898413484100352,0.101586515899648,139.630117168126,-37.4419931027653,30,15,win
2022-11-27,2022,0,,WSH,ATL,1502.07315454842,1450.16391444977,0.662170933622832,0.337829066377168,1505.00520390501,1411.99942886968,101.752931041003,125.517713188578,0.677326217871649,0.322673782128351,65.2603216439137,151.642689951115,19,13,win
2022-11-27,2022,0,,JAX,BAL,1377.59490922056,1592.91240772375,0.296233823588042,0.703766176411958,1403.72752231675,1601.82348325674,153.045736315795,191.345199420581,0.345129250521162,0.654870749478838,292.73965896068,226.454560516822,28,27,win
2022-11-27,2022,0,,ARI,LAC,1464.61691072929,1470.03382919885,0.584916109382758,0.415083890617242,1446.21604409327,1482.6981004203,194.84084315161,188.154741516453,0.547052820339066,0.452947179660934,260.793689763898,291.773423004273,24,25,loss
2022-11-27,2022,0,,SEA,OAK,1554.71639244943,1437.16337718821,0.740939937386263,0.259060062613737,1500.96527730035,1447.31283848722,186.531065791433,155.033458353516,0.695895245063916,0.304104754936084,187.67762665911,234.047500033091,34,40,loss
2022-11-27,2022,0,,SF,NO,1612.89513015603,1466.1051610846,0.771915878590652,0.228084121409348,1577.97191354259,1462.85353240936,167.529233798126,119.970149272147,0.778412397329111,0.221587602670889,211.619668205431,156.96707383262,13,0,win
2022-11-27,2022,0,,KC,LAR,1702.62767243948,1457.60345415696,0.856269218653802,0.143730781346198,1671.52535267794,1437.76699944652,296.340897579171,0,0.936182898175885,0.0638171018241148,290.955582345989,-61.0963665436199,26,10,win
2022-11-27,2022,0,,PHI,GB,1593.30001767707,1471.67609188156,0.745412595968714,0.254587404031287,1599.08812793162,1479.1438832846,212.066939000628,192.611012602544,0.764714983256932,0.235285016743068,380.093100335589,40.9610786460374,40,33,win
2022-11-28,2022,0,,IND,PIT,1480.54468709404,1443.59264497703,0.642649672071466,0.357350327928534,1492.63009772186,1428.91423902678,132.645140549786,110.172096438884,0.712680280825242,0.287319719174758,86.0312218735599,105.590643339404,17,24,loss
2022-12-01,2022,0,,NE,BUF,1539.15300457958,1678.3581348908,0.394804923740203,0.605195076259797,1531.73479603965,1662.54872105476,120.399633787022,254.201780138175,0.378379366077509,0.621620633922491,171.616423477861,243.176662624316,10,24,loss
2022-12-04,2022,0,,NYG,WSH,1428.50763240756,1514.55743312585,0.469743912814526,0.530256087185475,1435.75933822666,1516.86847336839,149.833877438029,98.103670101294,0.501665958502321,0.498334041497679,259.526846469185,158.438747403853,20,20,tie
2022-12-04,2022,0,,MIN,NYJ,1585.62547084209,1492.23660944041,0.713360091824624,0.286639908175376,1589.46733806922,1496.4654011823,165.050607828762,82.2498324856557,0.709809297880602,0.290190702119398,115.66271879444,115.174222490487,27,22,win
2022-12-04,2022,0,,ATL,PIT,1437.67963587234,1471.6184612948,0.544581911834235,0.455418088165765,1400.1361594063,1460.844197669,128.130210864831,109.713951128936,0.521342040249162,0.478657959750838,77.735951795507,114.103596577343,16,19,loss
2022-12-04,2022,0,,PHI,TEN,1603.06007379702,1594.85693621964,0.603816087891976,0.396183912108024,1608.04015815152,1582.48034025039,228.869555134124,143.927789921934,0.623091216909412,0.376908783090588,423.396226509409,79.1393157293607,35,10,win
2022-12-04,2022,0,,BAL,DEN,1582.44064159106,1364.99750090307,0.835603553298784,0.164396446701216,1592.26142626377,1416.69005029601,194.856135530205,92.3112208612918,0.814541033657032,0.185458966342968,-4.99543488788517,141.778967028271,10,9,win
2022-12-04,2022,0,,CHI,GB,1392.99110092638,1461.91603576161,0.494351804994216,0.505648195005784,1376.95192882975,1470.1918530647,159.419519268051,177.446019206893,0.507155529450623,0.492844470549377,313.534736334436,129.584192201167,19,28,loss
2022-12-04,2022,0,,HOU,CLE,1315.9207357753,1480.6658691749,0.360273069671729,0.639726930328271,1309.00045097812,1493.78165938188,96.022146117739,228.795832486333,0.258437900716795,0.741562099283205,30.8534481969186,20.7449023253442,14,27,loss
2022-12-04,2022,0,,DET,JAX,1424.19189064436,1388.06667535325,0.641555884769142,0.358444115230858,1420.08980473209,1413.28957930972,161.755581329526,167.015128580283,0.558530694338708,0.441469305661292,283.078123506606,66.4273236426274,40,14,win
2022-12-04,2022,0,,SF,MIA,1623.87651391005,1562.72638976654,0.673966108593741,0.326033891406259,1588.61194572664,1546.56661336329,171.938277238857,211.924878593288,0.624636606485673,0.375363393514327,-19.433602432002,89.6850111566145,33,17,win
2022-12-04,2022,0,,LAR,SEA,1450.46500567244,1523.27104968905,0.488768089499205,0.511231910500795,1434.78356751852,1471.98812394491,30.5237906463182,186.6457218782,0.340988812732038,0.659011187267962,-73.0385839529382,260.204094244314,23,27,loss
2022-12-04,2022,0,,CIN,KC,1606.78262854075,1709.766120924,0.44555410053766,0.55444589946234,1577.90677253006,1674.50878460594,213.077502729156,295.802366055853,0.433066057823888,0.566933942176112,393.364742799187,208.708958195662,27,24,win
2022-12-04,2022,0,,OAK,LAC,1468.60871994859,1478.36821010273,0.578834306254655,0.421165693745345,1476.28999184266,1490.39661506283,162.934862521474,198.516609665235,0.566858048217285,0.433141951782715,151.360296291328,57.1500363417793,27,20,win
2022-12-04,2022,0,,DAL,IND,1644.73098855828,1452.51887077627,0.814668017119243,0.185331982880757,1664.52443125166,1460.70013907964,198.453499125422,127.983748682163,0.818285321155767,0.181714678844233,167.597402188059,25.3361494379215,54,19,win
2022-12-05,2022,0,,TB,NO,1545.06033003579,1455.12377733058,0.70927932472928,0.29072067527072,1520.56396406764,1452.21350022531,216.079380549847,123.669841728195,0.682573121465506,0.317426878534494,238.294975810785,182.0259147763,17,16,win
2022-12-08,2022,0,,LAR,OAK,1434.78779371198,1485.69547196903,0.520269366786334,0.479730633213666,1424.35037656995,1493.92912678744,54.5605519378382,161.777405898459,0.308922099297879,0.691077900702121,42.7088255403153,-10.5698194522767,17,16,win
2022-12-11,2022,0,,TEN,JAX,1569.87217437001,1365.47754106916,0.825023496440443,0.174976503559557,1558.85789843498,1384.71996076999,137.448942502677,156.956348086517,0.783001399633572,0.216998600366428,93.6605083469012,442.782706199562,22,36,loss
2022-12-11,2022,0,,NYG,PHI,1429.43039695477,1628.04483564665,0.316663756391761,0.683336243608239,1435.70852903135,1631.66259996693,160.803174341145,248.322222271652,0.280455878315947,0.719544121684053,199.888640958518,320.763101049285,22,48,loss
2022-12-11,2022,0,,DET,MIN,1446.78102492845,1595.20741478613,0.38219524084436,0.61780475915564,1448.65942327182,1599.18035824745,173.887835547234,160.11181892533,0.387154042015901,0.612845957984099,359.851802381587,294.402248476121,34,23,win
2022-12-11,2022,0,,CIN,CLE,1622.42520561431,1498.85674430291,0.747531002450707,0.252468997549293,1593.96710276893,1506.37417293899,231.106226736159,207.990739470234,0.679622763748465,0.320377236251535,142.137066802698,188.339801301504,23,10,win
2022-12-11,2022,0,,DAL,HOU,1656.62340488365,1297.72986064729,0.919836481723282,0.0801635182767182,1676.1648647513,1296.40793742101,195.367889431686,80.619709348233,0.935216305449417,0.064783694550583,150.023948224702,161.645632981651,27,23,win
2022-12-11,2022,0,,BUF,NYJ,1699.04345817618,1482.65466549637,0.834768110812657,0.165231889187343,1682.2690959805,1486.75238100407,253.099268386789,85.5422714861388,0.815861013997844,0.184138986002156,173.535873870343,129.011893319592,20,12,win
2022-12-11,2022,0,,PIT,BAL,1486.93370960267,1584.46036199993,0.453326661905741,0.546673338094259,1475.3970270143,1594.56344651953,110.152915673776,46.3507920922665,0.555801806860978,0.444198193139022,-20.7736903075172,70.8454452213565,14,16,loss
2022-12-11,2022,0,,DEN,KC,1362.9777804942,1694.12354385044,0.177692750770604,0.822307249229396,1414.38803004025,1658.44845436707,97.2579954779898,287.093025269834,0.214893039519224,0.785106960480776,148.602796674852,198.830627872134,28,34,loss
2022-12-11,2022,0,,SF,TB,1641.34909090971,1548.82541555844,0.712340628729784,0.287659371270216,1609.05937003211,1524.71356840387,0,218.300940075941,0.511971558358625,0.488028441641375,299.28091005311,135.657051614409,35,7,win
2022-12-11,2022,0,,SEA,CAR,1538.94826164951,1425.48787462856,0.736392219869324,0.263607780130677,1482.42131489348,1438.35693556884,194.001559114812,103.050401285619,0.695115589216959,0.304884410783041,128.477261852942,103.499636260334,24,30,loss
2022-12-11,2022,0,,LAC,MIA,1461.28145808229,1545.25381276688,0.472723693229121,0.527276306770879,1472.75748011805,1526.11918905782,184.379952332889,199.70089184962,0.442150202062761,0.557849797937239,264.644368705223,24.6285724923866,23,17,win
2022-12-12,2022,0,,ARI,NE,1456.28252982541,1518.4676812942,0.504050804037121,0.495949195962879,1438.51752945074,1512.01442111391,201.436127812839,125.521312756106,0.535717406663921,0.464282593336079,43.5441205087251,52.0910428696838,13,27,loss
2022-12-15,2022,0,,SEA,SF,1507.7591937996,1659.42734195946,0.377798745781273,0.622201254218727,1458.59581317824,1641.8022609197,187.449129388625,29.928091005311,0.492723851649121,0.507276148350879,223.220490049313,192.670945462942,13,21,loss
2022-12-17,2022,0,,MIN,IND,1563.29345986136,1440.6264544509,0.746550396156787,0.253449603843213,1567.57690133344,1449.05970558,173.540861880409,117.718988757739,0.681818607963939,0.318181392036061,180.303823094281,22.7155032781334,39,36,win
2022-12-17,2022,0,,CLE,BAL,1486.58314718895,1594.27584644429,0.438867644214422,0.561132355785578,1490.41216623377,1606.99569578704,206.025645653361,48.8002574051754,0.625673817545067,0.374326182454933,100.021285223484,-31.6534955218122,13,3,win
2022-12-17,2022,0,,BUF,MIA,1705.4810906157,1524.55466113905,0.804658133969793,0.195341866030207,1689.50990484913,1504.00275045593,245.142928935144,182.193659913897,0.770343532346396,0.229656467653604,406.148441285588,198.757589669238,32,29,win
2022-12-18,2022,0,,HOU,KC,1295.56635784252,1700.29270944484,0.123941620219359,0.876058379780641,1294.68569413895,1666.03547516076,88.7223017115748,278.266785530064,0.122680873590277,0.877319126409723,171.828947856735,496.579041829091,24,30,loss
2022-12-18,2022,0,,JAX,DAL,1416.39681421293,1658.78690768842,0.264805506543766,0.735194493456234,1431.90976498292,1677.88710803336,185.538983897822,190.833495310987,0.262729967955922,0.737270032044078,390.799642348193,146.033773945181,40,34,win
2022-12-18,2022,0,,CAR,PIT,1456.67694247847,1477.11822515831,0.563775866965251,0.436224133034749,1462.18243728408,1462.96477774679,103.095324783091,127.197148288834,0.606560763119841,0.393439236880159,85.0894639759138,180.42968977592,16,24,loss
2022-12-18,2022,0,,NO,ATL,1451.35869180793,1422.36438756447,0.632062387108505,0.367937612891495,1448.06389588908,1385.583330061,129.505449033005,79.80192,0.699273313842012,0.300726686157988,81.6347077641008,-12.9034819641295,21,18,win
2022-12-18,2022,0,,NYJ,DET,1476.21703305685,1478.69497985322,0.589017647461489,0.410982352538511,1479.51157213544,1480.26288018583,75.8775884228356,192.48423223067,0.50718407615359,0.49281592384641,30.4984270679398,217.625371192451,17,20,loss
2022-12-18,2022,0,,CHI,PHI,1370.26590213633,1647.72313848285,0.227408557170527,0.772591442829473,1353.54364543743,1648.86918850761,174.83104097469,255.566310149416,0.218272156267038,0.781727843732962,209.990499926217,286.751273606734,20,25,loss
2022-12-18,2022,0,,DEN,ARI,1356.8086148998,1428.94765787147,0.489727536978093,0.510272463021907,1406.80100924656,1409.17090203611,7.4213707411343,139.399150167182,0.476801209888943,0.523198790111057,-51.1972182581752,-20.0346125058476,24,15,win
2022-12-18,2022,0,,OAK,NE,1479.08732242021,1545.80255324814,0.497531604468814,0.502468395531186,1484.50378226095,1541.36104852854,144.542683363386,118.178285767464,0.507762506514091,0.492237493485909,142.973205498914,-41.9603247210754,30,24,win
2022-12-18,2022,0,,LAC,TEN,1481.98060971012,1518.95290122624,0.540247845914764,0.459752154085236,1494.87391871994,1511.66809422205,192.406393970123,133.070099087099,0.530014999371926,0.469985000628074,28.5698619052103,11.4834348833922,17,14,win
2022-12-18,2022,0,,TB,CIN,1530.74716450869,1634.69880272827,0.44417776850552,0.55582223149448,1491.97067751628,1609.92910947415,210.036551229788,222.209310742813,0.369383813899568,0.630616186100432,250.499102252054,234.783155566079,23,34,loss
2022-12-18,2022,0,,WSH,NYG,1513.63466857864,1409.75209411857,0.725551065947376,0.274448934052624,1516.9192825637,1418.50194049067,104.13717783155,164.711721002882,0.689119363698432,0.310880636301568,163.451237012446,153.456795161351,12,20,loss
2022-12-19,2022,0,,GB,LAR,1484.64123455166,1441.3959432608,0.650925535314161,0.349074464685839,1493.60013645702,1433.77572109644,172.659836506321,53.3753792980858,0.756184048267334,0.243815951732666,100.804962535962,-78.3757094666608,24,12,win
2022-12-22,2022,0,,NYJ,JAX,1459.40830707304,1447.51867639514,0.608881311660555,0.391118688339445,1465.41746057009,1463.14816365371,71.3396722873461,206.065049742859,0.484321302377663,0.515678697622337,-133.881623736453,277.990393648454,3,19,loss
2022-12-24,2022,0,,NE,CIN,1526.23212814997,1656.38956726265,0.407314963474036,0.592685036525964,1522.25090769391,1627.54289399936,102.16442471861,223.46669522514,0.372768291228549,0.627231708771451,144.550438155076,356.560836239593,18,22,loss
2022-12-24,2022,0,,KC,SEA,1704.47106798611,1491.78626726535,0.831806145676461,0.168193854323539,1670.16803446996,1436.99296468306,300.098011159967,191.026265454694,0.844505313721909,0.155494686278091,248.34368920542,76.0837914795229,24,10,win
2022-12-24,2022,0,,CAR,DET,1431.38993659146,1495.50370583703,0.501275385811482,0.498724614188518,1434.58408803835,1494.35699175118,101.294738702373,194.998346126848,0.495594805850945,0.504405194149055,230.569796730168,303.704496302749,37,23,win
2022-12-24,2022,0,,CHI,BUF,1362.83434940229,1710.35256109846,0.164337091652913,0.835662908347087,1346.43766169904,1695.32191158607,178.346986869843,261.243480170189,0.178553000458898,0.821446999541102,96.0560012014007,150.280000942022,13,35,loss
2022-12-24,2022,0,,BAL,ATL,1566.83255572392,1412.58098364307,0.779389721109466,0.220610278890534,1589.74359700569,1377.76628010727,40.7548821124767,70.5313798035871,0.748261618667198,0.251738381332802,69.5992633915207,121.716511977935,17,9,win
2022-12-24,2022,0,,CLE,NO,1514.02643790932,1461.14209572933,0.663425450806896,0.336574549193104,1507.66426501512,1455.88094584281,195.425209610373,124.718374906115,0.694907399717912,0.305092600282088,50.737983149702,12.1354702699035,10,17,loss
2022-12-24,2022,0,,MIN,NYG,1569.7682544022,1444.28714316266,0.74960325214741,0.25039674785259,1575.89799325275,1450.81603271182,174.217158001796,163.586228418729,0.71075734696701,0.28924265303299,259.854966177448,215.916019129852,27,24,win
2022-12-24,2022,0,,TEN,HOU,1506.36621753423,1291.38799930125,0.833645081269749,0.166354918730251,1498.75986370976,1290.55313482975,43.8073493482739,97.0329663260908,0.752953221145448,0.247046778854552,-22.6236192467379,50.8676598255748,14,19,loss
2022-12-24,2022,0,,SF,WSH,1675.40026849371,1479.09961953455,0.8181952138043,0.1818047861957,1663.40510941488,1484.60519034255,46.202376451074,110.068583749639,0.70091437134104,0.29908562865896,125.950246418908,111.375756562473,37,20,win
2022-12-24,2022,0,,DAL,PHI,1627.66504550621,1655.15469121689,0.553772973364825,0.446227026635175,1646.64870936257,1655.975172246,186.353523174407,149.816567115058,0.675492183400931,0.324507816599069,309.677265945531,303.905951246408,40,34,win
2022-12-24,2022,0,,PIT,OAK,1502.40523104532,1498.65774751838,0.597664279934598,0.402335720065402,1490.56312699252,1503.61392309558,97.0602550756469,144.385735576939,0.521846947976302,0.478153052023698,148.203982530603,-64.3987182072571,13,10,win
2022-12-25,2022,0,,MIA,GB,1519.68319065629,1501.70864346194,0.617190414187956,0.382809585812044,1498.19074371899,1505.08149533719,183.850052889431,165.474349109285,0.630711953161104,0.369288046838896,68.7293670222974,88.1473102369329,20,26,loss
2022-12-25,2022,0,,LAR,DEN,1424.32853435052,1380.38403292618,0.65183954010737,0.34816045989263,1422.29436221627,1431.07318244239,40.200270421611,102.392475597676,0.455033653636859,0.544966346363141,346.573409135068,-98.9689945752106,51,14,win
2022-12-25,2022,0,,ARI,TB,1405.37223984509,1509.05639997431,0.444557935042342,0.555442064957658,1384.89872884028,1474.35689299107,26.6626412729808,214.082806332014,0.265302525830135,0.734697474169865,36.5602888034003,133.488933670359,16,19,loss
2022-12-26,2022,0,,IND,LAC,1434.15165991006,1494.56729340213,0.506597050884372,0.493402949115628,1440.73861366069,1507.78214923223,140.222797813718,176.022740763632,0.556910966475458,0.443089033524542,-241.574445845153,43.2149229551919,3,20,loss
2022-12-29,2022,0,,TEN,DAL,1472.13617637996,1644.74026427465,0.349913620117334,0.650086379882666,1469.17416082645,1658.58686996161,52.1433,198.685897451519,0.226752602722988,0.773247397277012,95.2969446997128,177.320567849921,13,27,loss
2023-01-01,2022,0,,NE,MIA,1513.49830318015,1494.72181292313,0.618280512209166,0.381719487790834,1510.72552478437,1472.56130076768,106.403026062257,112.571668140977,0.67069630744815,0.32930369255185,94.2662357407112,114.299085443238,23,21,win
2023-01-01,2022,0,,KC,DEN,1712.55966974824,1356.24988788394,0.918732891087411,0.0812671089125894,1677.59713736175,1390.85316349985,294.922578964512,82.2563285803875,0.89343881941579,0.10656118058421,356.601029693941,181.805892921172,27,24,win
2023-01-01,2022,0,,ATL,ARI,1403.76497846818,1393.25946419825,0.606982227761541,0.393017772238459,1367.57997946792,1378.09056428108,75.649893021022,22.7173482570736,0.696562138941698,0.303437861058302,99.7207780024658,103.04559123757,20,19,win
2023-01-01,2022,0,,WSH,CLE,1469.70569585177,1484.8732084864,0.571226955650189,0.428773044349811,1468.40524700912,1476.75478943844,109.287494428734,180.956486964306,0.521463396966659,0.478536603033341,-54.8350122279666,95.5290251135877,10,24,loss
2023-01-01,2022,0,,PHI,NO,1638.07947244845,1490.29532515225,0.772921902912161,0.227078097087839,1644.03701164696,1486.79042141949,165.225505528194,113.460084442494,0.726536173919467,0.273463826080533,16.157375007842,9.69969366387948,10,20,loss
2023-01-01,2022,0,,NYG,IND,1437.89786934235,1404.8054319833,0.637531348959705,0.362468651040295,1443.32811023931,1407.95312313294,168.819207489841,102.043073447831,0.630329840139121,0.369670159860879,488.500467823058,-19.8114911157992,38,10,win
2023-01-01,2022,0,,HOU,JAX,1325.61804045552,1483.26999201729,0.36973647433963,0.63026352566037,1320.13883771306,1490.45659606627,92.4164356760393,213.257584133418,0.276907023454987,0.723092976545013,104.108748465994,86.7138527312241,3,31,loss
2023-01-01,2022,0,,TB,CAR,1521.16917562115,1458.39048573685,0.676022713704579,0.323977286295421,1481.16505755027,1461.94124505325,206.023419065849,114.222244505153,0.548025728639658,0.451974271360342,439.625562503236,274.938565378855,30,24,win
2023-01-01,2022,0,,DET,CHI,1468.50315669164,1353.70159383653,0.737888161996754,0.262111838003246,1466.99983473628,1336.44486862471,205.868961144438,170.117888302999,0.731107557925493,0.268892442074507,275.722291910546,-53.5724020907156,41,10,win
2023-01-01,2022,0,,SEA,NYJ,1483.69766550322,1423.65699145089,0.672561208050912,0.327438791949088,1429.56386179127,1438.10902815753,179.532018057176,89.8892336694841,0.57840519938406,0.42159480061594,116.547164981656,-98.7272042392261,23,6,win
2023-01-01,2022,0,,OAK,SF,1487.84065450192,1684.79419217649,0.318736238910371,0.681263761089629,1490.44761577756,1679.60505274831,53.05014,54.1771634478574,0.318151796551445,0.681848203448555,351.623259749975,172.440074419698,34,37,loss
2023-01-01,2022,0,,GB,MIN,1526.6700211951,1576.15752822251,0.522309449317913,0.477690550682088,1530.7109382885,1583.38591572526,157.74164522205,182.780938819362,0.455747458943196,0.544252541056804,144.366509188984,50.7391896868075,41,17,win
2023-01-01,2022,0,,LAC,LAR,1523.91352132889,1448.46267939276,0.691789779282546,0.308210220717454,1540.56763975998,1462.51438115881,162.741958982788,70.8375842929567,0.722286957593026,0.277713042406974,287.755746169175,24.2405674627301,31,10,win
2023-01-01,2022,0,,BAL,PIT,1575.64856089881,1513.22232406178,0.675578197296276,0.324421802703724,1599.92989764504,1503.72943431054,43.639320240381,102.174627821143,0.583557866009594,0.416442133990406,109.727508718731,70.3869773946629,13,16,loss
2023-01-07,2022,0,,OAK,KC,1479.50346479549,1714.45072664156,0.273230208147569,0.726769791852431,1482.12738238197,1680.12688820529,82.9074519749975,301.090424037455,0.211312029736942,0.788687970263058,21.2118892907381,150.254361714338,13,31,loss
2023-01-07,2022,0,,JAX,TEN,1507.16395108297,1454.06822408731,0.663697105039938,0.336302894960062,1507.79130775644,1457.97758609271,200.603210993199,56.4586644699713,0.743110777265186,0.256889222734814,110.01083047305,52.9996020583197,20,16,win
2023-01-08,2022,0,,MIA,NYJ,1486.64225007466,1405.74656378437,0.698432166009915,0.301567833990085,1465.71055822782,1414.33144861492,3.38674449659469,112.518435319546,0.384804755099116,0.615195244900884,90.2260977481981,50.9092149693006,11,6,win
2023-01-08,2022,0,,PIT,CLE,1533.1049509339,1516.52846119275,0.615287189172215,0.384712810827785,1520.35194559067,1505.19066230873,98.9958627784945,172.413740779234,0.53678560403693,0.46321439596307,111.553029399057,56.6874242984191,28,14,win
2023-01-08,2022,0,,BUF,NE,1719.48531666422,1521.57786602862,0.819567045456517,0.180432954543483,1705.3147046604,1517.57626732423,250.147132247372,105.189347030102,0.82745174486379,0.17254825513621,215.140422186702,152.269492156956,35,23,win
2023-01-08,2022,0,,CHI,MIN,1336.9060514877,1545.62031884528,0.304219274047698,0.695780725952302,1319.17099515937,1547.85029774164,-2.9033203409694,169.576763906106,0.145762452047949,0.854237547952051,56.5944747451601,218.012468330643,13,29,loss
2023-01-08,2022,0,,NO,CAR,1531.33212248224,1446.47399622819,0.703214585237308,0.296785414762692,1524.5466930354,1444.61485456551,103.084045364632,130.293876592523,0.601513102340233,0.398486897659767,95.5305753936996,-97.544202726925,7,10,loss
2023-01-08,2022,0,,IND,HOU,1381.4366053332,1301.72408138984,0.696995701348913,0.303004298651087,1384.06396472392,1302.80412602289,5.1220217841305,93.5856669550348,0.591886998170356,0.408113001829644,123.924451110288,167.70173544753,31,32,loss
2023-01-08,2022,0,,CIN,BAL,1669.12339223247,1555.76593402669,0.736277187277053,0.263722812722947,1639.0682769089,1583.30738636491,236.776109326585,0,0.859136072405555,0.140863927594445,142.073919540555,-90.7407927370527,27,16,win
2023-01-08,2022,0,,ATL,TB,1409.03257417263,1533.08566512981,0.415824800679977,0.584175199320023,1371.52749944931,1498.49144803801,78.0569815191662,229.383633409587,0.676271051371183,0.323728948628817,192.187928125537,93.5696026913162,30,17,win
2023-01-08,2022,0,,SF,ARI,1693.13138188292,1387.9918684938,0.893850903932738,0.106149096067262,1687.9252861439,1374.14304429969,66.0034545450416,30.7501725551232,0.916877540123848,0.0831224598761517,131.991030117968,19.1883877781003,38,13,win
2023-01-08,2022,0,,DEN,LAC,1354.35883099062,1541.82391612461,0.330712189505521,0.66928781049448,1388.32341265631,1556.53124020268,92.2112850144661,175.243337701427,0.689559334586824,0.310440665413176,212.084830105219,270.097269224869,31,28,win
2023-01-08,2022,0,,SEA,LAR,1501.60809316974,1430.55228459704,0.686369418313368,0.313630581686632,1453.34144133388,1446.55078071611,173.233532749624,66.1778826099339,0.561967255519855,0.438032744480145,112.294249876341,-90.5245530116397,19,16,win
2023-01-08,2022,0,,WSH,DAL,1438.05044314542,1662.8082165673,0.285031319927331,0.714968680072669,1439.96937413883,1669.78344469535,48.06252,196.549364491359,0.248248298130391,0.751751701869609,156.498388480352,-43.2611351264667,26,6,win
2023-01-08,2022,0,,PHI,NYG,1597.04267511846,1461.26669599245,0.760561329555278,0.239438670444722,1606.28074003105,1467.21726864833,258.684806495147,73.90746,0.964496075187742,0.0355039248122584,1.6053744556156,289.020999996311,22,16,win
2023-01-08,2022,0,,GB,DET,1557.20723057233,1485.29869904047,0.687425121880187,0.312574878119813,1566.24655627212,1484.27370820162,156.404131618743,212.854294221049,0.614451630953728,0.385548369046272,37.182509029445,176.868521218092,16,20,loss
2023-01-14,2022,0,w,SF,SEA,1699.05212510593,1509.79732796111,0.812083929146641,0.187916070853359,1692.47857412966,1461.98681914593,72.6022121023343,167.139604462296,0.809355124777177,0.190644875222823,396.097965654567,221.14525940482,41,23,win
2023-01-14,2022,0,w,JAX,LAC,1517.43763366126,1522.17345630096,0.585867695851458,0.414132304148542,1515.42037179042,1556.53124020268,191.543972941184,175.243337701427,0.596485865886197,0.403514134113803,134.864830105219,120.275912971029,31,30,win
2023-01-15,2022,0,w,BUF,MIA,1727.7532932749,1496.77689890592,0.84602740020809,0.15397259979191,1713.19123781243,1488.60440304775,246.646461241305,12.070679821755,0.945802543579735,0.0541974564202645,66.8100452364606,-100.567691435267,34,31,win
2023-01-15,2022,0,w,MIN,NYG,1561.80164146862,1452.72747771902,0.731461724256243,0.268538275743757,1555.0978821885,1467.21726864833,174.42033434856,200.787333523163,0.672507163553898,0.327492836446102,393.975374455615,298.261042023527,24,31,loss
2023-01-15,2022,0,w,CIN,BAL,1681.24704043602,1543.64228582314,0.762473167082604,0.237526832917397,1645.19430747987,1577.18135579394,227.305890347982,50.248139088216,0.834285481037176,0.165714518962824,177.506514579152,214.722537915425,24,17,win
2023-01-16,2022,0,w,TB,DAL,1501.4017589379,1615.86453553896,0.429294382654398,0.570705617345602,1498.49144803801,1613.84192823941,229.383633409587,172.568314529576,0.399961529097968,0.600038470902032,188.569760071959,462.127928125538,14,31,loss
2023-01-21,2022,0,d,KC,JAX,1729.38710361362,1523.02565485032,0.826651913039787,0.173348086960213,1691.39857886763,1520.8467948105,286.006817805143,185.876058657587,0.839099665507693,0.160900334492307,236.988408338102,101.957585841826,27,20,win
2023-01-21,2022,0,d,PHI,NYG,1605.58189339189,1485.76195618188,0.743436866733294,0.256563133266706,1606.28074003105,1496.87089402156,258.684806495147,210.534704373199,0.788398851654298,0.211601148345702,239.27289674846,-38.0090000036894,38,7,win
2023-01-22,2022,0,d,BUF,CIN,1731.51609298846,1690.29248128853,0.648276571766456,0.351723428233544,1714.41712298533,1651.30613953504,228.66281964082,222.325952771099,0.641191000393735,0.358808999606265,192.732702035279,303.726984152121,10,27,loss
